WindowStart_ns,WindowEnd_ns,Source,Destination,Bytes_MB,Bandwidth_GBps,WindowStartWall_ns,WindowEndWall_ns,Duration_ms,Packet_Count
11246791112770900,11246791112791360,Host(NUMA 7),Device ?,0.01,0.60,1781444304701996790,1781444304702017250,0.020,1
11246791112820510,11246791112841240,Host(NUMA 7),Device ?,0.02,0.79,1781444304702153860,1781444304702174590,0.021,1
11246791112870230,11246791112890200,Host(NUMA 7),Device ?,0.02,0.82,1781444304702306680,1781444304702326650,0.020,1
11246791112919580,11246791112938420,Host(NUMA 7),Device ?,0.02,0.87,1781444304702460600,1781444304702479440,0.019,1
11246791112967330,11246791112992590,Host(NUMA 7),Device ?,0.02,0.65,1781444304702606900,1781444304702632160,0.025,1
11246791113024130,11246791113042630,Host(NUMA 7),Device ?,0.02,0.89,1781444304702765920,1781444304702784420,0.018,1
11246791113071290,11246791113091190,Host(NUMA 7),Device ?,0.02,0.82,1781444304703021240,1781444304703041140,0.020,1
11246791113121160,11246791113140120,Host(NUMA 7),Device ?,0.02,0.86,1781444304703193130,1781444304703212090,0.019,1
11246791113170290,11246791113191630,Host(NUMA 7),Device ?,0.01,0.58,1781444304703364860,1781444304703386200,0.021,1
11246791113219280,11246791113239070,Host(NUMA 7),Device ?,0.02,0.83,1781444304703532860,1781444304703552650,0.020,1
11246791113269870,11246791113289390,Host(NUMA 7),Device ?,0.02,0.84,1781444304703689260,1781444304703708780,0.020,1
11246791113319590,11246791113338970,Host(NUMA 7),Device ?,0.02,0.85,1781444304703843360,1781444304703862740,0.019,1
11246791113367020,11246791113391260,Host(NUMA 7),Device ?,0.02,0.68,1781444304703994620,1781444304704018860,0.024,1
11246791113418140,11246791113438410,Host(NUMA 7),Device ?,0.02,0.81,1781444304704150730,1781444304704171000,0.020,1
11246791113465670,11246791113485240,Host(NUMA 7),Device ?,0.02,0.84,1781444304704304350,1781444304704323920,0.020,1
11246791113512500,11246791113532600,Host(NUMA 7),Device ?,0.02,0.82,1781444304704457660,1781444304704477760,0.020,1
11246791113559900,11246791113583500,Host(NUMA 7),Device ?,0.01,0.52,1781444304704604240,1781444304704627840,0.024,1
11246791113611800,11246791113631610,Host(NUMA 7),Device ?,0.02,0.83,1781444304704761940,1781444304704781750,0.020,1
11246791113661210,11246791113681050,Host(NUMA 7),Device ?,0.02,0.83,1781444304704915330,1781444304704935170,0.020,1
11246791113710650,11246791113729510,Host(NUMA 7),Device ?,0.02,0.87,1781444304705069110,1781444304705087970,0.019,1
11246791113758210,11246791113777450,Host(NUMA 7),Device ?,0.02,0.85,1781444304705221470,1781444304705240710,0.019,1
11246791113806900,11246791113825220,Host(NUMA 7),Device ?,0.02,0.89,1781444304705375760,1781444304705394080,0.018,1
11246791113856210,11246791113874610,Host(NUMA 7),Device ?,0.02,0.89,1781444304705528000,1781444304705546400,0.018,1
11246791113906230,11246791113924660,Host(NUMA 7),Device ?,0.02,0.89,1781444304705681240,1781444304705699670,0.018,1
11246791113953360,11246791113974420,Host(NUMA 7),Device ?,0.01,0.58,1781444304705831430,1781444304705852490,0.021,1
11246791114003390,11246791114027430,Host(NUMA 7),Device ?,0.02,0.68,1781444304705983960,1781444304706008000,0.024,1
11246791114056940,11246791114076950,Host(NUMA 7),Device ?,0.02,0.82,1781444304706143380,1781444304706163390,0.020,1
11246791114106300,11246791114124850,Host(NUMA 7),Device ?,0.02,0.88,1781444304706318980,1781444304706337530,0.019,1
11246791114154430,11246791114178490,Host(NUMA 7),Device ?,0.02,0.68,1781444304706466190,1781444304706490250,0.024,1
11246791114208310,11246791114227850,Host(NUMA 7),Device ?,0.02,0.84,1781444304706628290,1781444304706647830,0.020,1
11246791114256090,11246791114276190,Host(NUMA 7),Device ?,0.02,0.82,1781444304706799520,1781444304706819620,0.020,1
11246791114306260,11246791114326610,Host(NUMA 7),Device ?,0.02,0.81,1781444304706965660,1781444304706986010,0.020,1
11246791114354110,11246791114374400,Host(NUMA 7),Device ?,0.01,0.61,1781444304707127500,1781444304707147790,0.020,1
11246791114401440,11246791114421230,Host(NUMA 7),Device ?,0.02,0.83,1781444304707284560,1781444304707304350,0.020,1
11246791114448920,11246791114468250,Host(NUMA 7),Device ?,0.02,0.85,1781444304707439090,1781444304707458420,0.019,1
11246791114495230,11246791114512430,Host(NUMA 7),Device ?,0.02,0.95,1781444304707594560,1781444304707611760,0.017,1
11246791114539260,11246791114564860,Host(NUMA 7),Device ?,0.02,0.64,1781444304707740770,1781444304707766370,0.026,1
11246791114593390,11246791114611620,Host(NUMA 7),Device ?,0.02,0.90,1781444304707901510,1781444304707919740,0.018,1
11246791114638880,11246791114657960,Host(NUMA 7),Device ?,0.02,0.86,1781444304708054930,1781444304708074010,0.019,1
11246791114686550,11246791114705810,Host(NUMA 7),Device ?,0.02,0.85,1781444304708211720,1781444304708230980,0.019,1
11246791114734620,11246791114753540,Host(NUMA 7),Device ?,0.01,0.65,1781444304708364910,1781444304708383830,0.019,1
11246791114781350,11246791114805720,Host(NUMA 7),Device ?,0.02,0.67,1781444304708514540,1781444304708538910,0.024,1
11246791114835360,11246791114855660,Host(NUMA 7),Device ?,0.02,0.81,1781444304708670210,1781444304708690510,0.020,1
11246791114890390,11246791114909190,Host(NUMA 7),Device ?,0.02,0.87,1781444304708825450,1781444304708844250,0.019,1
11246791114937790,11246791114962610,Host(NUMA 7),Device ?,0.02,0.66,1781444304708984790,1781444304709009610,0.025,1
11246791114994070,11246791115013660,Host(NUMA 7),Device ?,0.02,0.84,1781444304709145640,1781444304709165230,0.020,1
11246791115044300,11246791115064750,Host(NUMA 7),Device ?,0.02,0.80,1781444304709296700,1781444304709317150,0.020,1
11246791115093290,11246791115112290,Host(NUMA 7),Device ?,0.02,0.86,1781444304709469440,1781444304709488440,0.019,1
11246791115139190,11246791115158320,Host(NUMA 7),Device ?,0.01,0.64,1781444304709624480,1781444304709643610,0.019,1
11246791115187890,11246791115213460,Host(NUMA 7),Device ?,0.02,0.64,1781444304709771610,1781444304709797180,0.026,1
11246791115242300,11246791115262230,Host(NUMA 7),Device ?,0.02,0.82,1781444304709931250,1781444304709951180,0.020,1
11246791115294710,11246791115313840,Host(NUMA 7),Device ?,0.02,0.86,1781444304710085150,1781444304710104280,0.019,1
11246791115343080,11246791115362400,Host(NUMA 7),Device ?,0.02,0.85,1781444304710236360,1781444304710255680,0.019,1
11246791115391310,11246791115411210,Host(NUMA 7),Device ?,0.02,0.82,1781444304710392250,1781444304710412150,0.020,1
11246791115441870,11246791115462700,Host(NUMA 7),Device ?,0.02,0.79,1781444304710548400,1781444304710569230,0.021,1
11246791115492020,11246791115511220,Host(NUMA 7),Device ?,0.02,0.85,1781444304710703080,1781444304710722280,0.019,1
11246791115538780,11246791115559490,Host(NUMA 7),Device ?,0.01,0.59,1781444304710853730,1781444304710874440,0.021,1
11246791115588870,11246791115607850,Host(NUMA 7),Device ?,0.02,0.86,1781444304711036420,1781444304711055400,0.019,1
11246791115638240,11246791115656820,Host(NUMA 7),Device ?,0.02,0.88,1781444304711198490,1781444304711217070,0.019,1
11246791115684750,11246791115702930,Host(NUMA 7),Device ?,0.02,0.90,1781444304711353700,1781444304711371880,0.018,1
11246791115729440,11246791115753170,Host(NUMA 7),Device ?,0.02,0.69,1781444304711503450,1781444304711527180,0.024,1
11246791115782270,11246791115803240,Host(NUMA 7),Device ?,0.02,0.78,1781444304711660630,1781444304711681600,0.021,1
11246791115832770,11246791115851940,Host(NUMA 7),Device ?,0.02,0.85,1781444304711833040,1781444304711852210,0.019,1
11246791115880880,11246791115899920,Host(NUMA 7),Device ?,0.02,0.86,1781444304711991860,1781444304712010900,0.019,1
11246791115928540,11246791115949130,Host(NUMA 7),Device ?,0.01,0.60,1781444304712144390,1781444304712164980,0.021,1
11246791115982560,11246791116008150,Host(NUMA 7),Device ?,0.02,0.64,1781444304712293890,1781444304712319480,0.026,1
11246791116037380,11246791116057860,Host(NUMA 7),Device ?,0.02,0.80,1781444304712454480,1781444304712474960,0.020,1
11246791116086930,11246791116106500,Host(NUMA 7),Device ?,0.02,0.84,1781444304712621320,1781444304712640890,0.020,1
11246791116135120,11246791116160380,Host(NUMA 7),Device ?,0.02,0.65,1781444304712770200,1781444304712795460,0.025,1
11246791116189280,11246791116208220,Host(NUMA 7),Device ?,0.02,0.87,1781444304712929010,1781444304712947950,0.019,1
11246791116235780,11246791116255840,Host(NUMA 7),Device ?,0.02,0.82,1781444304713090040,1781444304713110100,0.020,1
11246791116282940,11246791116307300,Host(NUMA 7),Device ?,0.02,0.67,1781444304713240250,1781444304713264610,0.024,1
11246791116334970,11246791116354110,Host(NUMA 7),Device ?,0.01,0.64,1781444304713396390,1781444304713415530,0.019,1
11246791116381610,11246791116405870,Host(NUMA 7),Device ?,0.02,0.68,1781444304713542410,1781444304713566670,0.024,1
11246791116434030,11246791116454920,Host(NUMA 7),Device ?,0.02,0.78,1781444304713697580,1781444304713718470,0.021,1
11246791116484410,11246791116503710,Host(NUMA 7),Device ?,0.02,0.85,1781444304713850570,1781444304713869870,0.019,1
11246791116532130,11246791116557260,Host(NUMA 7),Device ?,0.02,0.65,1781444304713996770,1781444304714021900,0.025,1
11246791116588090,11246791116607620,Host(NUMA 7),Device ?,0.02,0.84,1781444304714154450,1781444304714173980,0.020,1
11246791116636390,11246791116656600,Host(NUMA 7),Device ?,0.02,0.81,1781444304714305930,1781444304714326140,0.020,1
11246791116685220,11246791116705200,Host(NUMA 7),Device ?,0.02,0.82,1781444304714460280,1781444304714480260,0.020,1
11246791116732470,11246791116753070,Host(NUMA 7),Device ?,0.01,0.60,1781444304714630880,1781444304714651480,0.021,1
11246791116781160,11246791116800630,Host(NUMA 7),Device ?,0.02,0.84,1781444304714788390,1781444304714807860,0.019,1
11246791116829830,11246791116849070,Host(NUMA 7),Device ?,0.02,0.85,1781444304714956380,1781444304714975620,0.019,1
11246791116877880,11246791116896460,Host(NUMA 7),Device ?,0.02,0.88,1781444304715116980,1781444304715135560,0.019,1
11246791116925040,11246791116944090,Host(NUMA 7),Device ?,0.02,0.86,1781444304715270420,1781444304715289470,0.019,1
11246791116972630,11246791116990670,Host(NUMA 7),Device ?,0.02,0.91,1781444304715427600,1781444304715445640,0.018,1
11246791117017150,11246791117036280,Host(NUMA 7),Device ?,0.02,0.86,1781444304715580240,1781444304715599370,0.019,1
11246791117065460,11246791117084380,Host(NUMA 7),Device ?,0.02,0.87,1781444304715751120,1781444304715770040,0.019,1
11246791117113070,11246791117133010,Host(NUMA 7),Device ?,0.01,0.62,1781444304715904640,1781444304715924580,0.020,1
11246791117162220,11246791117186050,Host(NUMA 7),Device ?,0.02,0.69,1781444304716053190,1781444304716077020,0.024,1
11246791117218150,11246791117237980,Host(NUMA 7),Device ?,0.02,0.83,1781444304716209140,1781444304716228970,0.020,1
11246791117268020,11246791117287710,Host(NUMA 7),Device ?,0.02,0.83,1781444304716363220,1781444304716382910,0.020,1
11246791117315410,11246791117333350,Host(NUMA 7),Device ?,0.02,0.91,1781444304716516690,1781444304716534630,0.018,1
11246791117361770,11246791117382090,Host(NUMA 7),Device ?,0.02,0.81,1781444304716679460,1781444304716699780,0.020,1
11246791117411440,11246791117431290,Host(NUMA 7),Device ?,0.02,0.83,1781444304716835700,1781444304716855550,0.020,1
11246791117461770,11246791117480530,Host(NUMA 7),Device ?,0.02,0.87,1781444304716991280,1781444304717010040,0.019,1
11246791117509440,11246791117529340,Host(NUMA 7),Device ?,0.01,0.62,1781444304717142460,1781444304717162360,0.020,1
11246791117559380,11246791117577830,Host(NUMA 7),Device ?,0.02,0.89,1781444304717297430,1781444304717315880,0.018,1
11246791117612870,11246791117632730,Host(NUMA 7),Device ?,0.02,0.82,1781444304717449210,1781444304717469070,0.020,1
11246791117665560,11246791117684860,Host(NUMA 7),Device ?,0.02,0.85,1781444304717603960,1781444304717623260,0.019,1
11246791117716000,11246791117740320,Host(NUMA 7),Device ?,0.02,0.67,1781444304717754170,1781444304717778490,0.024,1
11246791117771230,11246791117789490,Host(NUMA 7),Device ?,0.02,0.90,1781444304717914080,1781444304717932340,0.018,1
11246791117817750,11246791117837210,Host(NUMA 7),Device ?,0.02,0.84,1781444304718063700,1781444304718083160,0.019,1
11246790817032710,11246790845231970,Host(NUMA 1),Device ?,509.88,18.96,1781444304690404490,1781444304718603750,28.199,1
11246790845446830,11246790847236660,Host(NUMA 1),Device ?,12.00,7.03,1781444304716957820,1781444304718747650,1.790,1
11246790847302390,11246790847630250,Host(NUMA 1),Device ?,4.00,12.79,1781444304718584670,1781444304718912530,0.328,1
11246790847677100,11246790848554600,Host(NUMA 1),Device ?,16.00,19.12,1781444304718224820,1781444304719102320,0.877,1
11246790848603760,11246790849577920,Host(NUMA 1),Device ?,16.00,17.22,1781444304718290420,1781444304719264580,0.974,1
11246790849638150,11246790850288490,Host(NUMA 1),Device ?,12.00,19.35,1781444304718771950,1781444304719422290,0.650,1
11246790850332650,11246790850602880,Host(NUMA 1),Device ?,4.00,15.52,1781444304719309470,1781444304719579700,0.270,1
11246790850646040,11246790851621260,Host(NUMA 1),Device ?,16.00,17.20,1781444304718761980,1781444304719737200,0.975,1
11246790851666150,11246790852507430,Host(NUMA 1),Device ?,16.00,19.94,1781444304719055500,1781444304719896780,0.841,1
11246790852560090,11246790853191340,Host(NUMA 1),Device ?,12.00,19.93,1781444304719427160,1781444304720058410,0.631,1
11246790853236600,11246790853524310,Host(NUMA 1),Device ?,4.00,14.58,1781444304719929890,1781444304720217600,0.288,1
11246790853567600,11246790854615650,Host(NUMA 1),Device ?,16.00,16.01,1781444304719329600,1781444304720377650,1.048,1
11246790854665080,11246790855512110,Host(NUMA 1),Device ?,16.00,19.81,1781444304719702630,1781444304720549660,0.847,1
11246790855558910,11246790856257660,Host(NUMA 1),Device ?,12.00,18.01,1781444304720011840,1781444304720710590,0.699,1
11246790856304850,11246790856578330,Host(NUMA 1),Device ?,4.00,15.34,1781444304720594790,1781444304720868270,0.273,1
11246790856617880,11246790857461510,Host(NUMA 1),Device ?,16.00,19.89,1781444304720182220,1781444304721025850,0.844,1
11246790857507420,11246790858560220,Host(NUMA 1),Device ?,16.00,15.94,1781444304720132010,1781444304721184810,1.053,1
11246790858605810,11246790859231170,Host(NUMA 1),Device ?,12.00,20.12,1781444304720718450,1781444304721343810,0.625,1
11246790859269300,11246790859597160,Host(NUMA 1),Device ?,4.00,12.79,1781444304721176570,1781444304721504430,0.328,1
11246790859632760,11246790860622730,Host(NUMA 1),Device ?,16.00,16.95,1781444304720674540,1781444304721664510,0.990,1
11246790860665910,11246790861650020,Host(NUMA 1),Device ?,16.00,17.05,1781444304720852740,1781444304721836850,0.984,1
11246790861702120,11246790862421670,Host(NUMA 1),Device ?,12.00,17.49,1781444304721276180,1781444304721995730,0.720,1
11246790862462430,11246790862786670,Host(NUMA 1),Device ?,4.00,12.94,1781444304721828470,1781444304722152710,0.324,1
11246790862828840,11246790863794740,Host(NUMA 1),Device ?,16.00,17.37,1781444304721344310,1781444304722310210,0.966,1
11246790863842080,11246790864701700,Host(NUMA 1),Device ?,16.00,19.52,1781444304721618990,1781444304722478610,0.860,1
11246790864750100,11246790865379030,Host(NUMA 1),Device ?,12.00,20.01,1781444304722008220,1781444304722637150,0.629,1
11246790865421440,11246790865712540,Host(NUMA 1),Device ?,4.00,14.41,1781444304722518380,1781444304722809480,0.291,1
11246790865747920,11246790866648050,Host(NUMA 1),Device ?,16.00,18.64,1781444304722075310,1781444304722975440,0.900,1
11246790866689930,11246790867573010,Host(NUMA 1),Device ?,16.00,19.00,1781444304722256900,1781444304723139980,0.883,1
11246790867628400,11246790868299560,Host(NUMA 1),Device ?,12.00,18.75,1781444304722625680,1781444304723296840,0.671,1
11246790868343030,11246790868892900,Host(NUMA 1),Device ?,4.00,7.63,1781444304722903820,1781444304723453690,0.550,1
11246790868941350,11246790870276630,Host(NUMA 1),Device ?,16.00,12.56,1781444304722278150,1781444304723613430,1.335,1
11246790870328250,11246790871328960,Host(NUMA 1),Device ?,16.00,16.77,1781444304722775750,1781444304723776460,1.001,1
11246790871378440,11246790872044420,Host(NUMA 1),Device ?,12.00,18.89,1781444304723270310,1781444304723936290,0.666,1
11246790872090010,11246790872419090,Host(NUMA 1),Device ?,4.00,12.75,1781444304723766420,1781444304724095500,0.329,1
11246790872460860,11246790873469120,Host(NUMA 1),Device ?,16.00,16.64,1781444304723246880,1781444304724255140,1.008,1
11246790873514410,11246790874683870,Host(NUMA 1),Device ?,16.00,14.35,1781444304723243000,1781444304724412460,1.169,1
11246790874731850,11246790875356240,Host(NUMA 1),Device ?,12.00,20.15,1781444304723943340,1781444304724567730,0.624,1
11246790875395120,11246790875759580,Host(NUMA 1),Device ?,4.00,11.51,1781444304724356310,1781444304724720770,0.364,1
11246790875797270,11246790876954720,Host(NUMA 1),Device ?,16.00,14.49,1781444304723720600,1781444304724878050,1.157,1
11246790877002370,11246790878239830,Host(NUMA 1),Device ?,16.00,13.56,1781444304723796310,1781444304725033770,1.237,1
11246790878287440,11246790878933800,Host(NUMA 1),Device ?,12.00,19.47,1781444304724543820,1781444304725190180,0.646,1
11246790878974690,11246790879302770,Host(NUMA 1),Device ?,4.00,12.78,1781444304725024290,1781444304725352370,0.328,1
11246790879338490,11246790880326520,Host(NUMA 1),Device ?,16.00,16.98,1781444304724525720,1781444304725513750,0.988,1
11246790880371270,11246790881435150,Host(NUMA 1),Device ?,16.00,15.77,1781444304724623840,1781444304725687720,1.064,1
11246790881481990,11246790882214370,Host(NUMA 1),Device ?,12.00,17.18,1781444304725114000,1781444304725846380,0.732,1
11246790882256020,11246790882547470,Host(NUMA 1),Device ?,4.00,14.39,1781444304725714710,1781444304726006160,0.291,1
11246790882586740,11246790883664810,Host(NUMA 1),Device ?,16.00,15.56,1781444304725098110,1781444304726176180,1.078,1
